day,numbers,dayoff,work,outsidework,workfhome,lunch_t,dinner_t,Month,Date,bob,soup,main,bobd,soupd,maind,present
0,2872,160,273,0,0.0,776.0,436.0,02,14,8,96,351,66,32,273,2439
3,2872,74,196,722,0.0,1370.0,649.0,02,17,22,152,296,66,60,300,1880
4,2872,47,239,666,0.0,939.0,630.0,02,18,22,224,309,113,213,27,1920
2,2872,62,224,1,0.0,930.0,434.0,02,19,13,99,183,66,167,420,2585
1,2872,78,254,549,0.0,826.0,542.0,02,20,22,23,10,115,84,236,1991
0,2872,181,277,0,0.0,627.0,380.0,02,21,22,69,312,66,55,37,2414
3,2872,144,156,846,0.0,1282.0,767.0,02,24,22,64,99,66,154,6,1726
4,2872,117,158,806,0.0,1238.0,776.0,02,25,22,118,384,69,26,259,1791
2,2872,109,190,4,0.0,1105.0,0.0,02,26,15,249,332,1,0,1,2569
1,2872,121,217,667,5.0,1000.0,673.0,02,27,22,121,68,89,11,220,1867
0,2872,210,234,0,7.0,750.0,414.0,02,28,22,167,224,66,254,141,2428
3,2950,108,133,786,14.0,1362.0,771.0,03,02,22,65,219,66,177,222,1923
4,2950,76,185,753,12.0,1074.0,598.0,03,03,22,149,285,13,220,158,1936
2,2950,74,205,1,19.0,999.0,462.0,03,04,52,18,19,66,268,192,2670
1,2950,84,232,612,15.0,989.0,630.0,03,05,22,100,240,77,250,284,2022
0,2950,166,251,0,12.0,642.0,379.0,03,06,4,13,93,66,44,179,2533
3,2950,91,129,784,16.0,1276.0,640.0,03,09,22,235,225,66,252,140,1946
4,2950,67,168,678,20.0,1019.0,575.0,03,10,22,55,6,79,12,173,2037
2,2950,74,197,0,23.0,967.0,487.0,03,11,50,98,22,66,129,147,2679
1,2950,78,243,555,17.0,804.0,614.0,03,12,22,157,372,39,110,171,2074
0,2950,165,259,0,20.0,593.0,343.0,03,13,22,137,113,66,244,101,2526
3,2950,69,138,789,21.0,1284.0,630.0,03,16,22,171,98,66,194,185,1954
4,2950,61,171,679,20.0,914.0,520.0,03,17,22,53,319,64,269,200,2039
2,2950,47,210,0,25.0,831.0,383.0,03,18,21,217,129,66,63,383,2693
1,2950,70,235,560,19.0,829.0,541.0,03,19,22,241,310,64,197,407,2085
0,2950,176,263,3,135.0,627.0,358.0,03,20,22,4,339,66,9,373,2508
3,2950,109,178,687,285.0,1110.0,651.0,03,23,22,161,276,66,55,232,1976
4,2950,131,137,639,303.0,1083.0,754.0,03,24,22,144,371,74,3,122,2043
2,2950,122,146,1,303.0,1022.0,526.0,03,25,22,209,161,98,228,247,2681
1,2950,133,133,584,288.0,955.0,645.0,03,26,22,110,305,33,213,415,2100
0,2950,254,156,0,260.0,839.0,377.0,03,27,25,78,328,66,171,310,2540
3,2950,230,53,627,488.0,1000.0,625.0,03,30,22,201,309,66,106,106,2040
4,2950,193,43,528,533.0,859.0,601.0,03,31,22,18,257,104,103,325,2186
2,2962,228,56,0,420.0,939.0,561.0,04,01,22,74,192,66,161,402,2678
1,2962,236,89,490,395.0,1009.0,645.0,04,02,22,14,123,30,258,218,2147
0,2962,350,149,1,340.0,802.0,318.0,04,03,22,156,41,66,241,252,2462
3,2962,206,152,713,477.0,1161.0,655.0,04,06,22,100,275,66,123,380,1891
4,2962,164,156,698,490.0,969.0,634.0,04,07,22,33,381,94,183,32,1944
2,2962,159,172,1,479.0,1032.0,445.0,04,08,15,15,70,66,130,76,2630
1,2962,154,186,544,488.0,880.0,458.0,04,09,22,65,221,62,1,223,2078
0,2962,316,209,0,417.0,780.0,302.0,04,10,3,95,28,66,68,167,2437
3,2962,165,146,619,447.0,1145.0,564.0,04,13,22,167,325,66,167,127,2032
4,2962,200,176,274,485.0,879.0,453.0,04,14,22,262,1,80,124,49,2312
1,2962,265,182,498,447.0,947.0,500.0,04,16,22,214,297,48,117,100,2017
0,2962,325,221,3,389.0,759.0,305.0,04,17,22,139,174,66,140,88,2413
3,2962,145,143,624,471.0,1089.0,594.0,04,20,22,267,292,66,63,43,2050
4,2962,126,171,700,450.0,911.0,542.0,04,21,22,91,289,66,71,316,1965
2,2962,132,204,2,443.0,945.0,439.0,04,22,22,38,323,66,17,317,2624
1,2962,107,251,518,437.0,880.0,461.0,04,23,22,136,30,66,232,412,2086
0,2962,232,267,1,387.0,639.0,309.0,04,24,22,51,341,66,43,284,2462
3,2962,125,192,706,418.0,1223.0,570.0,04,27,22,211,239,66,6,78,1939
4,2962,118,223,493,410.0,824.0,482.0,04,28,1,216,51,64,287,166,2128
2,2962,221,250,0,396.0,680.0,192.0,04,29,34,164,302,66,280,159,2491
3,2962,1113,117,91,189.0,504.0,123.0,05,04,22,112,190,66,51,13,1641
2,2962,104,177,2,291.0,1254.0,495.0,05,06,22,196,376,29,20,377,2679
1,2962,76,236,577,285.0,959.0,462.0,05,07,22,39,390,66,216,349,2073
0,2962,153,265,0,246.0,620.0,371.0,05,08,22,169,374,13,217,242,2544
3,2962,94,195,659,245.0,1249.0,599.0,05,11,22,58,63,47,1,103,2014
4,2962,67,230,690,250.0,968.0,486.0,05,12,22,181,217,66,230,0,1975
2,2962,68,242,0,236.0,844.0,403.0,05,13,22,48,126,66,189,187,2652
1,2962,71,281,488,212.0,793.0,424.0,05,14,35,69,173,66,146,368,2122
0,2962,161,296,0,201.0,614.0,265.0,05,15,22,210,212,66,12,168,2505
3,2962,96,223,701,246.0,1141.0,573.0,05,18,22,179,305,66,179,67,1942
4,2962,78,235,617,237.0,935.0,440.0,05,19,22,72,77,2,104,33,2032
2,2962,71,243,0,258.0,791.0,336.0,05,20,19,101,381,66,94,37,2648
1,2962,63,269,474,218.0,653.0,445.0,05,21,22,224,309,69,31,156,2156
0,2962,226,277,0,206.0,512.0,291.0,05,22,36,78,259,66,68,31,2459
3,2962,98,206,732,229.0,1062.0,488.0,05,25,22,90,312,66,151,420,1926
4,2962,70,220,649,200.0,781.0,502.0,05,26,22,161,39,11,117,160,2023
2,2962,65,234,2,235.0,704.0,339.0,05,27,7,92,59,66,62,141,2661
1,2962,66,270,431,212.0,662.0,361.0,05,28,22,241,283,66,67,50,2195
0,2962,236,284,1,202.0,450.0,235.0,05,29,21,208,129,66,271,89,2441
3,2956,109,185,612,215.0,1114.0,463.0,06,01,22,144,68,66,244,255,2050
4,2956,64,231,605,213.0,761.0,434.0,06,02,22,64,96,77,149,52,2056
2,2956,63,251,0,191.0,693.0,374.0,06,03,40,3,50,66,56,161,2642
1,2956,71,284,403,208.0,657.0,353.0,06,04,22,211,224,66,5,198,2198
0,2956,233,291,0,176.0,505.0,251.0,06,05,24,40,373,66,199,165,2432
3,2956,121,236,566,201.0,1130.0,477.0,06,08,22,53,279,66,25,19,2033
4,2956,68,253,519,177.0,823.0,449.0,06,09,22,160,77,52,254,188,2116
2,2956,75,248,4,201.0,719.0,320.0,06,10,13,186,334,66,18,118,2629
1,2956,82,280,399,172.0,682.0,439.0,06,11,22,84,45,69,246,388,2195
0,2956,204,303,2,175.0,516.0,266.0,06,12,20,247,267,66,129,154,2447
2,2997,71,252,9,153.0,866.0,343.0,07,01,22,40,137,66,63,67,2665
1,2997,82,268,446,152.0,675.0,441.0,07,02,22,54,379,9,112,55,2201
0,2997,261,288,1,157.0,607.0,269.0,07,03,50,60,178,66,29,381,2447
3,2997,126,220,626,172.0,1132.0,454.0,07,06,22,85,323,66,169,138,2025
4,2997,77,242,575,152.0,917.0,472.0,07,07,22,94,275,74,220,66,2103
2,2997,77,251,7,158.0,847.0,369.0,07,08,22,251,287,66,58,201,2662
1,2997,99,290,449,159.0,717.0,401.0,07,09,22,160,77,123,226,365,2159
0,2997,233,290,0,135.0,611.0,246.0,07,10,22,81,96,66,68,298,2474
3,2997,118,225,632,148.0,1260.0,489.0,07,13,21,101,129,66,139,296,2022
4,2997,80,224,561,143.0,814.0,342.0,07,14,22,11,315,66,33,104,2132
2,2997,80,248,4,183.0,842.0,343.0,07,15,30,234,271,66,222,118,2665
1,2997,102,274,411,166.0,971.0,379.0,07,16,22,213,375,66,92,316,2210
0,2997,249,291,2,148.0,656.0,237.0,07,17,22,27,243,66,76,185,2455
3,2997,157,220,518,140.0,1190.0,481.0,07,20,22,258,99,101,15,419,2102
4,2997,138,222,519,129.0,861.0,467.0,07,21,22,48,265,124,129,245,2118
2,2997,165,250,9,149.0,823.0,414.0,07,22,22,167,275,77,214,313,2573
1,2997,156,274,377,134.0,758.0,380.0,07,23,22,144,52,124,45,170,2190
0,2997,344,281,0,115.0,450.0,237.0,07,24,22,253,135,124,83,15,2372
3,2997,271,182,728,120.0,1118.0,552.0,07,27,22,269,257,124,244,249,1816
4,2997,252,213,565,150.0,873.0,396.0,07,28,22,257,161,76,247,219,1967
2,2997,256,233,11,150.0,871.0,280.0,07,29,22,197,191,124,243,323,2497
1,2997,346,242,395,130.0,704.0,426.0,07,30,16,249,380,111,259,301,2014
0,2997,496,261,0,125.0,477.0,231.0,07,31,22,221,202,124,237,74,2240
3,2989,494,155,446,115.0,1033.0,440.0,08,03,22,26,274,124,41,369,1894
4,2989,464,172,463,115.0,776.0,446.0,08,04,22,41,89,124,12,36,1890
2,2989,490,182,7,115.0,720.0,337.0,08,05,22,81,300,73,117,248,2310
1,2989,482,218,364,109.0,763.0,373.0,08,06,22,13,317,124,6,151,1925
0,2989,605,239,1,142.0,476.0,261.0,08,07,22,175,71,117,38,169,2144
3,2989,476,191,548,95.0,1011.0,520.0,08,10,22,127,208,107,214,216,1774
4,2989,456,188,465,102.0,805.0,342.0,08,11,22,75,142,124,179,184,1880
2,2989,449,213,12,111.0,701.0,337.0,08,12,22,122,284,124,70,124,2315
1,2989,504,245,353,112.0,594.0,270.0,08,13,22,208,172,124,154,230,1887
0,2989,644,256,1,116.0,477.0,212.0,08,14,22,62,185,3,164,45,2088
4,2989,469,195,534,105.0,971.0,501.0,08,18,22,118,325,58,117,291,1791
2,2989,420,227,10,126.0,801.0,375.0,08,19,22,79,150,102,219,217,2332
1,2989,390,232,477,125.0,749.0,433.0,08,20,22,155,275,124,200,375,1890
0,2989,497,249,0,149.0,514.0,240.0,08,21,22,171,289,124,27,17,2243
3,2989,302,185,683,249.0,1178.0,608.0,08,24,22,107,346,51,265,352,1819
4,2989,219,190,757,285.0,1046.0,632.0,08,25,22,160,342,124,4,309,1823
2,2989,215,197,2,363.0,897.0,495.0,08,26,22,38,303,124,46,116,2575
1,2989,205,211,575,316.0,963.0,522.0,08,27,22,46,90,124,227,316,1998
0,2989,320,230,0,297.0,784.0,354.0,08,28,22,157,225,124,252,299,2439
3,2989,183,163,648,464.0,1243.0,649.0,08,31,22,271,256,124,25,346,1995
4,3132,73,111,630,527.0,1021.0,497.0,09,01,22,197,146,124,224,4,2318
2,3132,78,155,0,522.0,1006.0,390.0,09,02,22,44,179,124,118,99,2899
1,3132,119,195,531,511.0,924.0,445.0,09,03,22,82,134,124,223,235,2287
0,3132,208,221,3,462.0,746.0,341.0,09,04,22,193,85,124,129,76,2700
3,3132,122,163,774,439.0,1186.0,603.0,09,07,22,168,210,124,188,300,2073
4,3132,91,173,730,441.0,986.0,478.0,09,08,2,222,311,124,194,331,2138
2,3132,102,180,3,424.0,965.0,374.0,09,09,22,265,241,124,64,61,2847
1,3132,106,220,600,430.0,881.0,514.0,09,10,22,58,238,104,215,320,2206
0,3132,211,259,2,376.0,661.0,287.0,09,11,22,212,250,124,154,224,2660
3,3132,102,188,725,368.0,1191.0,547.0,09,14,22,109,273,124,118,326,2117
4,3132,79,209,676,422.0,855.0,421.0,09,15,22,157,131,124,187,90,2168
2,3132,72,229,0,361.0,953.0,362.0,09,16,22,208,162,124,93,250,2831
1,3132,84,245,588,368.0,797.0,504.0,09,17,22,7,227,124,169,274,2215
0,3132,241,281,1,310.0,570.0,256.0,09,18,22,111,182,124,257,18,2609
3,3132,105,210,742,354.0,1176.0,616.0,09,21,22,195,323,124,154,293,2075
4,3132,99,224,600,342.0,908.0,384.0,09,22,22,89,89,124,68,331,2209
2,3132,88,234,1,345.0,970.0,412.0,09,23,22,4,289,99,22,2,2809
1,3132,102,262,505,314.0,739.0,392.0,09,24,22,125,350,124,283,26,2263
0,3132,237,287,1,265.0,540.0,230.0,09,25,22,62,72,124,18,39,2607
3,3132,985,188,81,142.0,358.0,165.0,09,28,22,76,274,124,210,99,1878
3,3008,91,131,825,292.0,1252.0,595.0,10,05,22,12,141,124,68,35,1961
4,3008,64,183,804,279.0,977.0,545.0,10,06,18,245,121,124,254,126,1957
2,3008,54,232,6,292.0,880.0,547.0,10,07,22,36,171,124,99,51,2716
1,3008,88,225,734,249.0,923.0,345.0,10,08,22,198,78,124,159,294,1961
3,3008,105,215,555,221.0,1096.0,466.0,10,12,22,30,389,124,222,113,2133
4,3008,72,248,534,188.0,839.0,420.0,10,13,22,155,301,124,123,91,2154
2,3008,68,267,3,171.0,797.0,382.0,10,14,22,66,324,124,184,150,2670
1,3008,97,269,898,175.0,793.0,400.0,10,15,22,264,88,37,61,312,1744
0,3008,180,270,4,180.0,660.0,436.0,10,16,22,86,16,124,235,423,2554
3,3008,143,211,588,135.0,1035.0,457.0,10,19,22,175,316,124,55,225,2066
4,3008,84,241,518,144.0,851.0,372.0,10,20,22,206,327,75,21,64,2165
2,3008,107,239,6,160.0,887.0,336.0,10,21,22,102,320,124,16,260,2656
1,3008,116,271,791,162.0,799.0,423.0,10,22,22,19,120,124,129,248,1830
0,3008,223,283,2,135.0,648.0,389.0,10,23,22,125,323,124,179,44,2500
3,3008,156,228,570,144.0,1069.0,444.0,10,26,22,81,163,124,167,348,2054
4,3008,105,265,496,136.0,839.0,392.0,10,27,22,151,279,68,214,291,2142
2,3008,105,287,3,138.0,791.0,293.0,10,28,22,132,33,124,142,292,2613
1,3008,131,298,418,137.0,667.0,388.0,10,29,22,31,23,12,226,264,2161
0,3008,340,298,1,107.0,398.0,259.0,10,30,22,13,234,124,251,286,2369
3,3021,162,213,616,132.0,1150.0,498.0,11,02,22,63,82,124,194,354,2030
4,3021,100,270,530,107.0,810.0,356.0,11,03,22,59,84,78,202,112,2121
2,3021,112,283,1,123.0,789.0,334.0,11,04,44,106,321,124,254,289,2625
1,3021,114,306,464,116.0,596.0,422.0,11,05,22,263,227,124,15,342,2137
0,3021,266,305,1,119.0,459.0,276.0,11,06,22,24,247,72,30,203,2449
3,3021,144,241,691,131.0,1076.0,430.0,11,09,22,168,143,124,55,226,1945
4,3021,104,289,526,124.0,784.0,335.0,11,10,22,100,115,100,220,343,2102
2,3021,105,303,1,115.0,747.0,316.0,11,11,22,251,42,124,34,9,2612
1,3021,125,308,464,105.0,678.0,319.0,11,12,22,125,372,124,41,332,2124
0,3021,317,292,0,116.0,529.0,226.0,11,13,22,160,257,124,12,391,2412
3,3021,164,217,733,128.0,1068.0,478.0,11,16,22,257,277,124,208,69,1907
4,3021,112,274,691,119.0,784.0,406.0,11,17,22,99,258,124,127,183,1944
2,3021,93,282,0,123.0,774.0,305.0,11,18,22,157,2,124,98,318,2646
1,3021,144,277,541,110.0,653.0,486.0,11,19,22,175,229,19,77,364,2059
0,3021,343,292,0,147.0,747.0,220.0,11,20,22,270,304,124,129,245,2386
3,3021,198,208,899,261.0,1292.0,730.0,11,23,22,172,124,124,160,202,1716
4,3021,202,181,878,357.0,1156.0,704.0,11,24,22,126,343,124,245,182,1760
2,3021,206,191,3,387.0,1146.0,0.0,11,25,22,240,371,125,14,81,2621
1,3021,230,219,641,391.0,1034.0,606.0,11,26,22,218,116,124,214,371,1931
0,3021,406,235,2,301.0,895.0,303.0,11,27,22,246,283,103,285,115,2378
3,3021,253,148,798,345.0,1273.0,712.0,11,30,22,22,67,124,66,22,1822
4,2990,204,161,878,408.0,1324.0,685.0,12,01,22,26,1,31,282,248,1747
2,2990,223,157,5,398.0,1188.0,523.0,12,02,22,249,151,124,12,186,2605
1,2990,242,219,667,361.0,1059.0,466.0,12,03,22,64,289,124,89,338,1862
0,2990,427,233,3,292.0,858.0,197.0,12,04,22,211,18,124,187,80,2327
3,2990,211,185,941,339.0,1317.0,742.0,12,07,22,209,188,124,205,374,1653
4,2990,172,182,852,377.0,1138.0,679.0,12,08,22,197,388,13,116,276,1784
2,2990,199,191,2,419.0,994.0,384.0,12,09,22,256,135,124,129,422,2598
1,2990,212,229,683,337.0,975.0,518.0,12,10,22,125,304,38,220,152,1866
0,2990,398,228,0,292.0,742.0,334.0,12,11,22,23,72,124,251,279,2364
3,2990,221,142,892,336.0,1329.0,666.0,12,14,22,0,313,124,39,266,1735
4,2990,203,179,814,400.0,1202.0,633.0,12,15,22,21,350,4,156,343,1794
2,2990,195,187,1,359.0,1135.0,450.0,12,16,22,255,4,124,159,319,2607
1,2990,226,184,653,334.0,1096.0,438.0,12,17,22,1,165,124,166,346,1927
0,2990,403,196,1,307.0,917.0,274.0,12,18,22,60,245,124,86,361,2390
3,2990,248,153,526,339.0,1256.0,327.0,12,21,22,108,279,116,13,108,2063
4,2990,270,171,362,330.0,984.0,319.0,12,22,22,87,363,124,178,110,2187
2,2990,402,193,5,324.0,768.0,354.0,12,23,22,13,0,77,73,408,2390
1,2990,777,160,24,273.0,591.0,131.0,12,24,55,182,37,124,267,84,2029
3,2983,92,91,490,340.0,1405.0,598.0,01,04,22,141,177,124,131,258,2310
4,2983,99,156,500,390.0,1128.0,484.0,01,05,22,207,101,36,248,29,2228
2,2983,85,156,11,433.0,1014.0,377.0,01,06,22,183,60,124,15,420,2731
1,2983,98,182,413,421.0,1040.0,342.0,01,07,22,168,161,124,16,206,2290
0,2983,255,218,0,373.0,726.0,250.0,01,08,22,239,140,124,7,126,2510
3,2983,105,158,517,369.0,1257.0,451.0,01,11,22,100,274,124,206,262,2203
4,2983,83,168,433,404.0,963.0,317.0,01,12,22,64,347,124,85,283,2299
2,2983,80,175,8,393.0,913.0,360.0,01,13,22,160,102,67,1,280,2720
1,2983,90,205,428,370.0,1038.0,439.0,01,14,22,237,217,124,283,317,2260
0,2983,229,222,0,339.0,702.0,277.0,01,15,22,127,35,124,165,99,2532
3,2983,67,163,509,357.0,1277.0,460.0,01,18,22,171,323,124,123,79,2244
4,2983,62,176,508,372.0,1038.0,414.0,01,19,22,81,189,124,134,164,2237
2,2983,75,198,4,391.0,1093.0,421.0,01,20,22,167,248,13,115,213,2706
1,2983,92,231,462,351.0,832.0,353.0,01,21,22,41,115,124,159,228,2198
0,2983,255,248,1,303.0,579.0,217.0,01,22,45,16,291,124,163,277,2479
3,2983,107,153,616,327.0,1145.0,502.0,01,25,22,215,94,124,194,345,2107
4,2983,69,183,551,362.0,1015.0,480.0,01,26,22,69,44,82,162,297,2180
